name,ra,dec,l,b,pmra,pmdec,median_member_parallax,median_member_RV,x,y,z,u,v,w,rho,phi,z_cyl,v_rho,v_phi,v_z
NGC_2516,119.52149869,-60.79290454,273.85335788,-15.87,-4.63356801,11.22568623,2.424838795,23.176638,26.657840405128066,-395.77902750090936,-112.78689614860446,-22.055421558631735,-24.412664824519112,-4.290755908276823,8.233118948176765,357.24464048120035,-0.09205429041187066,0.3495290195749231,220.8595013546575,3.0147967400986433
NGC_2547,122.5334753,-49.1946722,264.4460579,-8.589,-8.5678008,4.33055581,2.57964911,11.863476,-37.097081236030846,-381.5028441508905,-57.89313593814438,-16.033470548044438,-8.858154892058218,-10.78997917893939,8.295993584538698,357.36424488401315,-0.03700003510668566,-5.903942053657264,236.12017432293115,-3.4995570836945387
NGC_2632,130.08810396,19.66587324,205.91583177,32.47,-35.94345088,-12.90300685,5.398298295,34.781013,-140.56299024332594,-68.30172486094779,99.4590221183385,-42.72115238813204,-20.4151882048213,-9.616490964880887,8.390563775281347,359.53358978337917,0.12061279413018784,29.816029692089216,224.83502662611585,-2.2588424350998935
NGC_3228,155.27782996,-51.84506453,280.72753235,4.426,-14.85550469,-0.59461221,2.07257525,12.8853415,89.54256669561688,-472.645614668286,37.23340727399571,-24.602247685470306,-19.27880845085871,-18.58620532111073,8.174014449005584,356.68513918125325,0.05780696829779012,0.47447974614677296,226.1270213894118,-11.274182317280538
NGC_3532,166.39353892,-58.69378637,289.53815923,1.398,-10.40235076,5.22862058,2.086111835,4.8191015,160.26710418237013,-451.62421507610395,11.691484900618747,-23.292599292389188,-13.338290854414554,1.6447953624141198,8.102274809197286,356.8046517941108,0.03208694750732508,-0.7434833010020463,231.98094871563697,8.953462824689373
NGC_6405,265.0672502,-32.22806085,356.59448098,-0.7518,-1.36839341,-5.84711113,2.1866032449999997,-10.704214,456.4834464952097,-27.16424011093996,-6.000393893027072,-11.471297825888437,-11.656952005458505,-4.073653048590958,7.793554268815473,359.80029352025974,0.013649347095981468,-0.43178922403821934,233.34297707076283,3.2052479449894893
NGC_6475,268.47605534,-34.82833007,355.83593782,-4.528,3.07998546,-5.36587612,3.57722902,-14.5944505,277.9379258364582,-20.235221418115984,-22.068107481759515,-15.367227516498664,-2.991876736909406,-5.925929705518674,7.9721180431951435,359.8545672581011,-0.001968409747093897,3.6678159513952777,242.01823584176623,1.362806764525277
NGC_6633,276.80547862,6.55920048,36.05411555,8.357,1.20413826,-1.80368368,2.53345454,-28.23869,315.7260311081431,229.84431312806913,57.3666325069265,-20.989381049475153,-17.768391945123106,-7.5908274187073985,7.937432473574429,1.6593436937264698,0.07737122706220044,16.484241271458018,226.8494323857276,-0.2879407383576027
NGC_6882,302.89721137,26.75074414,65.70597433,-3.845,1.71914666,-9.21492171,2.09168804,-20.097675,196.24966335221035,434.7656909724891,-32.06233006415331,5.358925838835368,-25.498390984436227,-13.279950785203894,8.06553147958297,3.0899774803407354,-0.011756096829087717,-4.569495049428962,220.06789169007138,-6.0434493376722545
NGC_7058,320.40859279,50.83012287,92.87902616,0.626,7.42877707,2.80492784,2.73937407,-19.2890305,-18.334241414512523,364.5643795649022,3.98806894712341,-11.552502230070322,-19.831631369027324,-5.842597381306458,8.276330826595247,2.524640711732445,0.02483478918792959,10.385202980988504,224.92925282566546,1.4365018572271906
NGC_7429,344.08989068,59.91164567,108.96934678,0.1968,4.77057799,-2.24451191,2.37119586,-12.137218,-137.08708898093423,398.822828321591,1.4487012999128832,-2.3961028469023313,-13.628177643376961,-8.181592093236342,8.396533509564602,2.7224893553915877,0.02259471098742054,2.316345409279619,231.52313189570202,-0.9255484512283753
NGC_2451A,115.97067167,-38.24075459,252.50071959,-7.104,-20.98716191,15.3272144,5.2031659,23.417883,-57.34688578018265,-181.88905026345319,-23.769015975205175,-27.130341446453137,-14.5276789265627,-12.72381563995131,8.309371524056122,358.7457171384424,-0.002824705674576194,11.013529624333904,230.7687406090853,-5.405434037548976
NGC_2451B,116.17612228,-37.94207387,252.31756636,-6.817,-9.40029622,4.74440955,2.70909006,15.008157,-111.32646756092645,-349.20152497455297,-43.81691031898178,-18.719714047564725,-8.391486751986653,-11.99550237753849,8.368699378528209,357.60852030991475,-0.02273676502247812,-2.2297571413488595,236.72168066436134,-4.698307026014324
OC_0279,58.54704722,31.9230373,162.27109195,-16.65,6.30010426,-9.79728859,3.52194229,14.191748,-259.1063645367682,82.83545680709322,-81.36848528562021,-16.398481223745325,-10.611142255623465,-8.105731752991664,8.50968745844034,0.5577428909743105,-0.05991521424854449,7.60022254247733,234.32600430925692,-0.8144010031588115
OC_0450,118.13779525,-42.43187045,256.99872131,-7.733,-11.39780711,4.65864242,3.0507209,12.0320865,-73.07342921864468,-316.4835713483664,-44.10905626192566,-17.055160695154882,-6.678422330402498,-13.242726215379657,8.329173296701233,357.8224091559928,-0.023125251328776374,-3.0713447772997227,238.37705419945715,-5.949718701727991
OC_0470,117.37501493,-46.36827056,260.1974651,-10.14,-4.68403055,8.97455095,2.54101918,17.974474,-65.95463421253352,-381.7359119284042,-69.30855818919153,-21.63080269695222,-14.298695702764112,-2.7233129963682168,8.324860038814402,357.3717853099217,-0.04834270675159183,-0.05226465819728504,230.94185722192765,4.581179561554741
OC_0479,119.55156357,-49.19828207,263.43168999,-10.26,-5.38750259,8.2370267,2.474384425,19.6576415,-45.489421746041025,-395.06726723007483,-71.98924058242565,-20.893964781663822,-16.875153705533403,-4.544875039957085,8.305046721952428,357.27343807811053,-0.0510749680343989,-1.0575256554411603,228.33305555254395,2.757762852398858
OC_0666,242.19099119,-39.08487376,339.56610334,9.364,-9.86568909,-23.49564657,6.27948126,-1.6086555,147.23956086251798,-54.857079513755146,25.911391048223617,-6.424979610265367,-16.35290530964718,-7.997947511321724,8.102855143196319,359.6120980671792,0.04634021692242532,-6.202732821134582,228.61035837982612,-0.7317565618095031
OCSN_3,276.45600524,-21.0374784,11.34687265,-4.074,7.26510099,-28.92548122,6.6397852749999995,-10.722863499999999,147.2903869769373,29.556850827526723,-10.699871961465952,-8.34142398720777,-17.903764371763867,-13.350548011582038,8.102764701421412,0.20900022109199767,0.009729065862807047,-1.8965404514567124,227.10469200059376,-6.0795133239995
OCSN_6,276.96932578,-5.90909812,24.98225418,2.516,-0.04145584,-10.61194384,2.34265297,-13.278975,386.5551848060221,180.10790564103843,18.74068496263045,-3.578901534188195,-22.703392533287797,-10.450297766477531,7.865434807336879,1.3121083525191182,0.03856685526213507,-2.4025073953592693,222.40995778957648,-3.191279837454724
OCSN_10,276.08938572,15.68969843,44.11044222,12.96,-1.58557469,-7.29133362,2.68996914,-16.0033775,260.11522692646264,252.1611325562789,83.39060113430551,-1.8032246275061663,-19.61768615672288,-6.3965850770943,7.9936272406568625,1.8077081369675057,0.1035352728366477,-2.1662899433495006,225.5629179190258,0.8579501913928519
OCSN_15,285.09925879,27.18952386,58.35692818,10.22,-5.53809215,-4.53220163,4.03651123,-24.98779,127.90830481646091,207.5621981966465,43.952900188935715,-6.770029951887102,-25.463516065683557,-0.8926808186709794,8.124606695554432,1.4639135017201852,0.06443076415212315,1.282265474237879,219.57539948922658,6.374343664635141
OCSN_19,294.04808674,29.61483271,64.14287389,4.313,0.91252732,-4.5868191,3.25814534,-22.426869500000002,133.47890257672432,275.4132552619341,23.080249012392464,-4.9285303520275585,-22.096199733626783,-6.060711121898333,8.121108304961291,1.943458189588739,0.043544242057015015,1.4067387590772997,222.98437161374503,1.2016945309344231
OCSN_24,314.7721801,48.76105233,88.88540276,1.877,13.33925553,2.83194813,6.33579773,-23.777035,3.0685528737230454,157.71880934740153,5.168997304346519,-8.592786180574796,-23.39992802029861,-6.932138317152717,8.248400083522549,1.095627295529681,0.025961480107890757,1.7479493895071827,221.60718285641747,0.33950131173039755
OCSN_27,321.60720713,47.63254455,91.19923459,-2.205,3.25719965,-2.50569982,2.40684385,-15.2694,-8.689206682366452,415.08323087247334,-15.987466900174905,-0.8608624767413839,-15.587606125269161,-7.412977362279861,8.269127340519303,2.877270716313461,0.004835087468380957,1.3081934290667872,229.63622968896365,-0.1608075030586071
OCSN_28,324.41902709,50.89109399,94.76215599,-1.066,3.88070307,-2.12111417,2.276750345,-13.534161,-36.457777508209276,437.6304503391397,-8.175098332941548,-1.9378217488141072,-13.902169433872903,-8.422631126876993,8.29799982517374,3.023140431489537,0.012717435011052765,3.0597059037507344,231.25831655968537,-1.167741889373196
OCSN_32,340.36750758,40.21033521,97.64291882,-16.19,-2.0615026,-5.24501666,2.32358935,-16.847929,-54.96741124523702,409.62077763317916,-120.02738352470334,11.313403886509954,-16.828547577638748,-2.2025881707032395,8.315338352905373,2.823584102514161,-0.09908789594479024,-11.140668435044097,228.99826086977592,5.018886844866923
OCSN_40,358.85783667,56.48449254,115.21817948,-5.546,7.9218993,-3.12562599,2.47302624,-11.319819,-171.47889980899205,364.11128981360827,-39.08055926084404,-7.063374492933801,-16.756140898506818,-7.997987748696293,8.42941789956672,2.475680508437449,-0.01784781198668825,5.846339806312454,228.204338247249,-0.7301887752314677
OCSN_49,89.91677588,45.49630866,166.97595407,10.69,-4.01128469,-7.58387008,4.62830266,-0.612573,-206.85103967383876,47.846772667145395,40.07606302513873,-1.8386328828903664,-4.630463468015382,-7.264288766657011,8.456858489093014,0.32416770581019705,0.06139722524279362,-7.882962189783922,240.4179968046067,-0.009639543773311063
